,QK Circuit Value,Key Feature,Query Feature
300,0.1012,11638: elements related to HTML and coding syntax,860:  elements related to code structure and syntax components in programming languages
301,0.10114,3713: the presence of whitespace or blank spaces in the text,"15335: references to academic departments, institutions, and legal entities"
302,0.10114,10211: scientific or medical terminology related to diseases and treatment options,10639: terms related to tax and health funding programs
303,0.1011,11638: elements related to HTML and coding syntax,4916: terms related to renewable energy generation and associated costs
304,0.1011,11939:  phrases and terms related to medical and health-related conditions,13337: expressions or phrases indicating uncertainty or potential missed opportunities
305,0.1011,14734: programming constructs and syntax elements in code snippets,9944:  instances of numeric values and related formatting
306,0.10095,9377: phrases related to findings and results in a scientific or analytical context,3050: specific programming constructs related to object creation and manipulation
307,0.1008,"3030: proper nouns, particularly names of people and entities",2999: terms related to statistical analysis and data representation
308,0.10077,2359: technical terms and conditions related to data processing and filtering techniques,13043: terms related to inflammatory diseases and their associations
309,0.1007,59: code comments and documentation structures within programming code,6613: keywords related to residential and urban development projects
310,0.10046,2894:  biomedical terms related to blood and immune system functions,3099:  references to quantities and measures related to ecosystems or dietary factors
311,0.10046,1417: references to specific gene sequences and their corresponding classifications or codes,15426: specific numerical values and references within the text
312,0.1004,12086: references to HTTP response objects and their properties,12004: references to numerical data and categorizations
313,0.1004,14715: the initialization of a process or system,10716: instances of actions and outcomes related to processes and evaluations
314,0.10034,11094: references to scientific studies and their results,8638:  language related to information and notification processes
315,0.10034,2703: terms related to simulations and studies in scientific research,9953: phrases indicating personal growth and development over time
316,0.10034,"542: references to medical terms and conditions related to insulin, blood coagulation, and the pharmaceutical context","10990: references to specific software, technical terms, and business entities"
317,0.1003,1417: references to specific gene sequences and their corresponding classifications or codes,7010:  specific numerical values and variables in a structured data format or code
318,0.1002,9807: specific responses and error messages in code,452:  sections of code or comments delineated by triple quotation marks
319,0.10004,13918: events involving significant actions and interactions between individuals,11094: references to scientific studies and their results
320,0.10004,"8881: terms related to medical treatments and studies, particularly in clinical contexts",9953: phrases indicating personal growth and development over time
321,0.1,13983: references to image file formats and related elements,15960:  references to literary works or storytelling elements
322,0.1,2894:  biomedical terms related to blood and immune system functions,13338: phrases and terms related to statistical or mathematical expressions and conditions
323,0.09985,"12525: the definite article ""the"" and the preposition ""with""",9368:  phrases indicating reported speech or explanations
324,0.0998,3395: references to diabetes,763:  terms related to comments and comment management
325,0.0998,7577: references to debugging actions and modes in programming contexts,11094: references to scientific studies and their results
326,0.09973,2072: data structures and programming constructs related to file handling and JSON processing,16165: terms related to emergency preparedness and response
327,0.09973,12329:  sequences of whitespace characters,10919: terminology related to measurements and experimental procedures in scientific contexts
328,0.0997,545: terms related to energy research and environmental quality,11499:  elements related to chart configuration and manipulation in code
329,0.0996,11678: discussions of health risks and potential consequences related to medical conditions,7950:  phrases related to technical specifications or characteristics
330,0.09955,2865:  key phrases related to inventions and innovations,"3920: technical attributes and specifications related to various topics, such as programming and engineering"
331,0.0994,10291:  legal terms or phrases,16258: verbs and actions related to communication and interaction
332,0.0993,"10990: references to specific software, technical terms, and business entities",4916: terms related to renewable energy generation and associated costs
333,0.0992,"8881: terms related to medical treatments and studies, particularly in clinical contexts",9320: connections to technological terms and programming-related concepts
334,0.0992,11094: references to scientific studies and their results,865: references to geographical locations and regions
335,0.09894,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",10553: references to military threats and potential risks involving individuals
336,0.0989,7887: specific programming code structures and operations,14391: elements of structural or functional classifications in technical documents
337,0.09875,15192: concepts related to faith and divine purpose,10458:  mathematical or computational terms related to shapes and operations
338,0.09875,14928: references to leadership roles and titles in organizations,807: specific phrases related to measurement and quantities
339,0.09875,5259:  instances of criticism and negative evaluations of actions or policies,15395: questions about programming or troubleshooting code
340,0.0987,12329:  sequences of whitespace characters,"10990: references to specific software, technical terms, and business entities"
341,0.09863,3142: instances of quotation marks and certain formatting symbols or document structure elements,10686: elements related to programming and software definitions
342,0.0986,13884: phrases that include percentages and proportions,10716: instances of actions and outcomes related to processes and evaluations
343,0.0985,545: terms related to energy research and environmental quality,10967: terms and expressions related to scientific studies and their methodologies
344,0.0985,5484:  references to notable achievements or events related to advancements and recognitions,13537:  numerical values and their associations in scientific contexts
345,0.0985,33: keywords or phrases related to data structures and programming constructs,8863: words related to various types of activities
346,0.09845,3443: references to age and demographic characteristics,4191: locations and geopolitical references
347,0.09845,2894:  biomedical terms related to blood and immune system functions,12982:  phrases and terms related to surveys and fragment classes in programming
348,0.0983,3032: references to statistical analysis and methodologies,9150: quantitative data and statistics related to populations and percentages
349,0.09827,11094: references to scientific studies and their results,13499: scientific terms and procedures related to laboratory protocols
350,0.09796,16048:  code-related functions and methods for app development,14300:  phrases related to legal and bureaucratic processes
351,0.09784,"788:  words related to the brand ""supra shoes.""","9662: elements related to crime, threats, and hidden identities"
352,0.0978,13676: elements and structures in programming or code syntax,12530: technical language and formatting related to mathematical notation
353,0.0977,5949: terms related to partnerships and collaboration,251: financial terms related to risk and stability
354,0.0976,"11592: concepts related to lifting mechanisms and operations, particularly in the context of telecommunications equipment",9521:  terms related to statistical significance and experimental methods
355,0.09753,8624: numerical and statistical references related to data or scores,4191: locations and geopolitical references
356,0.09753,3698: questions and statements related to mathematical or statistical computations,2107: references to emotional states and moral values
357,0.09753,1745: questions and mathematical operations involving problem-solving,7314:  punctuation marks such as quotation marks and apostrophes
358,0.0974,15523:  references to the reader and their potential actions or experiences,11370: the beginning of a document or passage
359,0.0974,5259:  instances of criticism and negative evaluations of actions or policies,14276: mathematical expressions and operations
360,0.0974,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",251: financial terms related to risk and stability
361,0.09735,"237: the name ""John"" in various contexts",2107: references to emotional states and moral values
362,0.09735,2359: technical terms and conditions related to data processing and filtering techniques,12897: conditional phrases and expressions related to hypothetical situations
363,0.0972,3142: instances of quotation marks and certain formatting symbols or document structure elements,12812: specific data structures or coding syntax related to objects or records
364,0.09717,8519: terms related to clinical standards and medical research,9526: phrases indicating recalls or defects in products
365,0.09717,1417: references to specific gene sequences and their corresponding classifications or codes,"3920: technical attributes and specifications related to various topics, such as programming and engineering"
366,0.0971,14481: terms related to medical conditions affecting the lungs and their associated treatments,12329:  sequences of whitespace characters
367,0.0971,9009:  programming-related terms and code structure elements,748: terms related to political or societal structures and their consequences
368,0.09705,2966: quantitative data related to chemical compounds,12781: elements related to authority and control in legal or organizational contexts
369,0.097,"4374: elements of humor, particularly dark and inappropriate humor",14812: declared variables and their types in programming code
370,0.0969,59: code comments and documentation structures within programming code,1306: code snippets related to file operations and handling
371,0.0969,10919: terminology related to measurements and experimental procedures in scientific contexts,9789: the presence of unique and significant terms related to scientific or technical concepts
372,0.0969,"8800:  terms associated with economic conditions, particularly those indicating weakness or instability",6980: conversational phrases expressing uncertainty or asking rhetorical questions
373,0.09686,10919: terminology related to measurements and experimental procedures in scientific contexts,13044:  sections related to document structure and code generation
374,0.0968,15768: mathematical expressions and properties related to sequences and distributions,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
375,0.0968,4412: structured data representations and their attributes,16258: verbs and actions related to communication and interaction
376,0.0968,14111: instances of statistical data about populations or samples in academic studies,6412: conjunctions and their recurring use in sentences
377,0.0968,"10990: references to specific software, technical terms, and business entities",15577: references to tutorials and guides
378,0.0967,"15427: references to the word ""Bo"" or variations of it, including its usage in names and products",7949: references to individuals and their perceived failures or denials in various contexts
379,0.0966,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",13159: sentences related to educational structures and methodologies
380,0.09656,12785: negative traits or behaviors of characters,8745: references to articles and mathematical concepts
381,0.09644,1974: references to design elements that maximize space efficiency,807: specific phrases related to measurement and quantities
382,0.0964,10999: the indefinite article 'a' and its variations in different contexts,1293: references to inaugural events and significant milestones
383,0.0963,14272: numerical values and measurements related to counts or quantities in various contexts,1293: references to inaugural events and significant milestones
384,0.09625,14956: legal terms and references to court proceedings,9469: references to legal matters and court-related processes
385,0.09625,6412: conjunctions and their recurring use in sentences,15970: terms and concepts related to algebraic structures and programming implementations
386,0.09625,11052:  programming or coding terms related to functions and variables,3099:  references to quantities and measures related to ecosystems or dietary factors
387,0.09625,9923: phrases related to improvements or advancements in methodology or technology,5185: concepts related to food categories and chemical processes
388,0.0962,12973: elements related to biological sequences and genetic analysis,12628:  references to behavioral patterns and their implications
389,0.0962,3713: the presence of whitespace or blank spaces in the text,10420: names of athletes and their achievements in sports contexts
390,0.09607,"2934: references to family relationships, specifically focusing on wives and husbands","15335: references to academic departments, institutions, and legal entities"
391,0.09607,"12212: words and phrases related to the experience and appreciation of taste, particularly in food and drink contexts",10420: names of athletes and their achievements in sports contexts
392,0.09607,"7718: terms related to economic principles, wealth distribution, and evidence-based assessments",7949: references to individuals and their perceived failures or denials in various contexts
393,0.096,1957: conditional statements and logical constructs in the text,6613: keywords related to residential and urban development projects
394,0.096,"15560:  multiple segments of structured data, likely in a programming context","3798: the usage of the word ""quepy"" and its associated context in discussions about keywords or functions"
395,0.09595,1594: quantities and values related to time and costs,13537:  numerical values and their associations in scientific contexts
396,0.09595,10434: mathematical expressions and code structure in formatted documents,13357: references to Asia and its geopolitical significance
397,0.09595,4014: conditional statements and branching logic in programming code,3005: references to academic articles and their corresponding digital object identifiers (DOIs)
398,0.0959,12141: terms related to manufacturing processes and industries,10919: terminology related to measurements and experimental procedures in scientific contexts
399,0.0958,"176: code-related structures or identifiers, particularly the definition of the main function in a programming script",6412: conjunctions and their recurring use in sentences
400,0.0958,11664: phrases related to customer service and business relationships,15766: references to software products and related concepts
401,0.0958,14060: specific chemical compounds and their variations,2033: terms related to medical and scientific research advancements
402,0.0958,2894:  biomedical terms related to blood and immune system functions,4649: phrases that express comparisons and similarities between experiences or concepts
403,0.0957,15602: references to skin care products and their effects,13384: complex structured elements in data
404,0.0957,8425: recommendations or endorsements in the text,14376: emphasis markers and formatting elements in documents
405,0.09564,12901:  concepts related to task delegation and employee independence in a work environment,10937: network communication operations and protocols
406,0.0956,11052:  programming or coding terms related to functions and variables,11065: information related to contact details and resources for medical or health-related inquiries
407,0.0955,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",9115: references to administrative or organizational terms and concepts
408,0.0955,8793: themes related to romantic relationships and affairs,13537:  numerical values and their associations in scientific contexts
409,0.0955,5556: legal terms and references related to court cases and plaintiffs,"3920: technical attributes and specifications related to various topics, such as programming and engineering"
410,0.0955,15808: references to the Internet and its associated concepts,4641: file paths and references within code or documentation
411,0.0955,14082:  technical terms related to software development and programming annotations,5617: concepts related to interpersonal connections and mutual support
412,0.0955,"15560:  multiple segments of structured data, likely in a programming context",791: references to figures and diagrams in the text
413,0.0954,"5198: text related to contests, prizes, and incentives",13337: expressions or phrases indicating uncertainty or potential missed opportunities
414,0.0954,9923: phrases related to improvements or advancements in methodology or technology,2107: references to emotional states and moral values
415,0.0954,2848:  conditional expressions in code,8395: medical terminology associated with examinations and test results
416,0.0954,5259:  instances of criticism and negative evaluations of actions or policies,14880: references to vehicle maintenance and repairs
417,0.09534,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",1113:  structured data elements and their attributes
418,0.0953,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",8192:  instances and types of data structures or data types
419,0.0952,3797:  questions and queries within the text,13100: information related to gaming
420,0.0952,6326:  data structure definitions and memory allocation patterns in code,"10990: references to specific software, technical terms, and business entities"
421,0.09515,"5258:  symbols and punctuation marks, particularly related to formatting or code structures",5199: references to specific entities or formal definitions
422,0.0951,10434: mathematical expressions and code structure in formatted documents,8314: references to actions related to recalling or modifying test cases in a software testing context
423,0.09503,499: features and attributes related to product descriptions and specifications,748: terms related to political or societal structures and their consequences
424,0.095,12008:  mathematical expressions or symbols,807: specific phrases related to measurement and quantities
425,0.095,"12230: specific programming constructs, particularly related to graphical user interface (GUI) elements and their properties",3443: references to age and demographic characteristics
426,0.095,7854: complex mathematical or scientific expressions and terminologies,16165: terms related to emergency preparedness and response
427,0.095,13676: elements and structures in programming or code syntax,15316: words related to health interventions and outcomes
428,0.095,11638: elements related to HTML and coding syntax,12982:  phrases and terms related to surveys and fragment classes in programming
429,0.095,13005: references to resources and links within documentation,11094: references to scientific studies and their results
430,0.0949,8676: references to religious themes or symbols,10919: terminology related to measurements and experimental procedures in scientific contexts
431,0.09485,16240: elements related to waste management and material processing,7873: words and phrases related to data collection and analysis methodologies
432,0.09485,8519: terms related to clinical standards and medical research,10187: references to specific subjects or topics in the text
433,0.0948,"3552: phrases and synonyms related to the term ""great.""",748: terms related to political or societal structures and their consequences
434,0.0948,7621:  mathematical expressions involving square roots,6696: function declarations in programming code
435,0.0947,9663: emotionally charged phrases relating to crowds and audience reactions,15598: phrases related to decline or loss over time
436,0.09467,4992: technical specifications and details about equipment or machinery,13337: expressions or phrases indicating uncertainty or potential missed opportunities
437,0.0946,10919: terminology related to measurements and experimental procedures in scientific contexts,9730: negations and expressions of doubt or uncertainty
438,0.0946,"11671: terms related to statistical parameters and coefficients, particularly in the context of regression analysis",14870: concepts related to medical research and treatment
439,0.09454,6163:  LaTeX formatting commands and structure in a document,1003: references to unexpected outcomes or events
440,0.09454,9496:  references to user-related data and account attributes in a software context,807: specific phrases related to measurement and quantities
441,0.0945,1417: references to specific gene sequences and their corresponding classifications or codes,692: references to binary and its variations
442,0.0945,2359: technical terms and conditions related to data processing and filtering techniques,12982:  phrases and terms related to surveys and fragment classes in programming
443,0.0943,15320: references to seeds and related concepts in agricultural contexts,5556: legal terms and references related to court cases and plaintiffs
444,0.0943,2438: technical specifications and parameters related to hardware components,253: references to computers and related technology
445,0.0943,12329:  sequences of whitespace characters,10553: references to military threats and potential risks involving individuals
446,0.09424,9923: phrases related to improvements or advancements in methodology or technology,"2749: legal references, case citations, and procedural terminology"
447,0.09424,14620: mathematical symbols and expressions related to functions and operations,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
448,0.0941,1684: references to user-related entities and their attributes in the code,11562: mentions of organizations and addresses
449,0.09406,10919: terminology related to measurements and experimental procedures in scientific contexts,9722:  phrases indicating legal or judicial decisions
450,0.09393,5298: terms related to supervised classification and evaluation metrics,2875: references to legal proceedings and the assessment of claims within a legal context
451,0.09393,11581:  structured data or code representations,11094: references to scientific studies and their results
452,0.09393,"1178: elements of mathematical notation or models, particularly those related to tuberculosis and statistical components","15560:  multiple segments of structured data, likely in a programming context"
453,0.0939,12973: elements related to biological sequences and genetic analysis,14276: mathematical expressions and operations
454,0.0939,2995: terms related to survival and adaptation in nutrient-limited environments,7950:  phrases related to technical specifications or characteristics
455,0.0938,1130: references to financial transactions and payment methods,13043: terms related to inflammatory diseases and their associations
456,0.09375,14300:  phrases related to legal and bureaucratic processes,16048:  code-related functions and methods for app development
457,0.0937,2894:  biomedical terms related to blood and immune system functions,4709: terms relating to political parties and partisan activities
458,0.0937,14656:  references to HTML and JavaScript coding elements,11370: the beginning of a document or passage
459,0.0936,2074:  keywords or indicators related to code or programming functionalities,7950:  phrases related to technical specifications or characteristics
460,0.09357,2894:  biomedical terms related to blood and immune system functions,"12379: personal pronouns and contractions, indicating a focus on individual perspectives and experiences"
461,0.0935,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text","7597: phrases and terms related to features, support, and development initiatives"
462,0.09344,10902: trending topics related to technology and apps in media,6303: references to scientific studies and experimental methodologies
463,0.0934,4265: terms related to veterans and their associated programs or issues,4092: references to educational backgrounds and achievements
464,0.09326,9377: phrases related to findings and results in a scientific or analytical context,"2374:  code-related expressions, particularly those involving file handling and import statements"
465,0.0932,"10990: references to specific software, technical terms, and business entities",1616: syntax elements and structures within programming or markup language contexts
466,0.0932,12785: negative traits or behaviors of characters,4649: phrases that express comparisons and similarities between experiences or concepts
467,0.09314,5649: references to fantasy or horror themes and elements,"10990: references to specific software, technical terms, and business entities"
468,0.09314,13537:  numerical values and their associations in scientific contexts,1616: syntax elements and structures within programming or markup language contexts
469,0.09314,8792: terms related to scientific phenomena or principles,8865: questions asking for definitions or explanations
470,0.09314,7148: instances of significant events or actions related to people in a narrative context,11094: references to scientific studies and their results
471,0.09314,9511: punctuation and its use in sentence structure,"15015: <span command="""">JavaScript event handling and functions related to user interactions in web development.</span>"
472,0.0931,7625:  numerical data and statistics related to probabilities and rates,1594: quantities and values related to time and costs
473,0.0931,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",8257: elements related to quantitative analysis and data measurement
474,0.093,7926:  punctuation marks and structural elements in sentences,10716: instances of actions and outcomes related to processes and evaluations
475,0.093,"6090: references to ""wild"" in relation to animals or nature",12648: references to creativity and imaginative thinking
