,QK Circuit Value,Key Feature,Query Feature
288,0.11993,"757: details related to product condition, maintenance history, and technical specifications",14675: references to specific geographical locations and institutions
289,0.1199,1417: references to specific gene sequences and their corresponding classifications or codes,791: references to figures and diagrams in the text
290,0.11975,8931:  restaurant reviews that mention food quality and dining experiences,1942:  rankings and positions of institutions or programs
291,0.11945,14481: terms related to medical conditions affecting the lungs and their associated treatments,"13206: structured data and programming constructs related to data processing and management, particularly in a coding or software development context"
292,0.1194,14167: references to supplies and equipment items,15094: quantities and statistics related to sports events
293,0.119,12711: numbers and mathematical expressions,11044: phrases related to criminal activity and societal issues
294,0.119,10434: mathematical expressions and code structure in formatted documents,13100: information related to gaming
295,0.1189,"9407: specific programming constructs and elements, particularly related to data processing and system definitions",12654: legal terms and phrases related to citizenship and nationality laws
296,0.1188,8644: terms related to training and testing data in machine learning contexts,10919: terminology related to measurements and experimental procedures in scientific contexts
297,0.1188,10553: references to military threats and potential risks involving individuals,3598: terms associated with technical specifications and measurements
298,0.1186,5192:  Java annotations related to entity classes and their properties,5812: references to programming languages and relevant code elements
299,0.1183,10127: code structures related to conditional checks and data handling,9834: mentions of software versions or updates
300,0.11816,2843: code structure and definitions commonly used in programming,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts
301,0.11786,14259: phrases indicating a need for action or urgency,413: direct quotes and attributions from experts or analysts in the text
302,0.11755,"14089: references to intermediate entities, stages, or layers in various contexts",1522: terms related to population dynamics and genetic variation
303,0.1171,7314:  punctuation marks such as quotation marks and apostrophes,1745: questions and mathematical operations involving problem-solving
304,0.117,1726: references to community engagement and participation in decision-making processes,12654: legal terms and phrases related to citizenship and nationality laws
305,0.11664,5605: descriptions and actions related to personal experiences and transactions,3595: elements related to food and dining experiences
306,0.11664,13707:  phrases related to economic impacts and conditions,12654: legal terms and phrases related to citizenship and nationality laws
307,0.1166,225:  technical terms and descriptors in scientific or engineering contexts,13755:  statements and arguments related to legal proceedings and judicial responses
308,0.1166,13052: terms related to gender norms and their implications for family planning,5744: words related to warranties and legal disclaimers
309,0.1165,14481: terms related to medical conditions affecting the lungs and their associated treatments,"1251: terms related to management, analysis, and policy in the context of healthcare and organizational themes"
310,0.11646,"7537: comparative phrases involving the word ""than.""",12682: comparative phrases discussing advantages and disadvantages between different entities or options
311,0.1164,"15560:  multiple segments of structured data, likely in a programming context",14737: user queries and responses related to research or inquiry
312,0.1164,7114: references to significant diseases or conditions,14625: code related to timing operations and exceptions
313,0.1164,6118: structural elements and identifiers in data or documents,12682: comparative phrases discussing advantages and disadvantages between different entities or options
314,0.1159,10434: mathematical expressions and code structure in formatted documents,10922: specific references to geographic locations and local governance
315,0.11584,"10069: instances of the word ""too"" in various contexts",5744: words related to warranties and legal disclaimers
316,0.11584,15703:  discourse on societal critiques and beliefs about morality,"15015: <span command="""">JavaScript event handling and functions related to user interactions in web development.</span>"
317,0.1158,11748: names and surnames of individuals related to family histories,10919: terminology related to measurements and experimental procedures in scientific contexts
318,0.1158,12564: references to various ideological perspectives and comparisons within societal contexts,5812: references to programming languages and relevant code elements
319,0.1157,10101:  phrases indicative of conditional situations or opinions,5744: words related to warranties and legal disclaimers
320,0.1154,14620: mathematical symbols and expressions related to functions and operations,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
321,0.1153,2848:  conditional expressions in code,11044: phrases related to criminal activity and societal issues
322,0.11523,14703: radio button input elements in forms,8434: references to hotels and accommodations
323,0.11523,"13399: references to GitHub and programming concepts, specifically related to APIs and configurations",5812: references to programming languages and relevant code elements
324,0.115,"1680: emotional responses and expressions related to experiences or situations.
",4024: terms related to exceptions and error handling in programming contexts
325,0.11475,399: phrases related to realization or understanding of a situation,8787:  references to fluid dynamics or methods involving fluid treatment
326,0.1147,"11538: sections or elements that present organized data or structured information, such as tables or variables",11240: the presence of dialog-related components and confirmations
327,0.1146,15523:  references to the reader and their potential actions or experiences,8787:  references to fluid dynamics or methods involving fluid treatment
328,0.1145,5554: names of individuals mentioned in the document,13805: conditional phrases or questions
329,0.11444,13492: numerical data and date representations,1090: references to saved instance states in programming contexts
330,0.11426,2748: key terms related to family relationships,5812: references to programming languages and relevant code elements
331,0.1142,16351: ,5744: words related to warranties and legal disclaimers
332,0.114,9377: phrases related to findings and results in a scientific or analytical context,8865: questions asking for definitions or explanations
333,0.114,9287: proper nouns and references to authors and their works,5812: references to programming languages and relevant code elements
334,0.11395,3255:  scientific terminology related to undiscovered or unclear concepts,"1297:  C++ programming constructs, specifically related to namespaces and type definitions"
335,0.11395,10251: references to scientific and medical organizations or initiatives,11044: phrases related to criminal activity and societal issues
336,0.1139,13949:  mathematical expressions and equations,2875: references to legal proceedings and the assessment of claims within a legal context
337,0.11383,15051: references to legal terms and concepts,5155:  sequences that resemble structured data or code syntax
338,0.1138,10919: terminology related to measurements and experimental procedures in scientific contexts,3091:  Java import statements specifically related to various libraries and frameworks
339,0.1137,14958: references to commercial activities and terms,11240: the presence of dialog-related components and confirmations
340,0.11365,10187: references to specific subjects or topics in the text,"1297:  C++ programming constructs, specifically related to namespaces and type definitions"
341,0.1135,3713: the presence of whitespace or blank spaces in the text,5155:  sequences that resemble structured data or code syntax
342,0.1135,12491: references to individuals providing statements or opinions,15265: code snippets related to programming libraries and imports
343,0.1135,8736: terms related to legal proceedings and regulatory language,2538: phrases related to collaboration and joint participation in activities or events
344,0.11346,"1200:  references to data formats, versions, or structural components in a technical context",51:  phrases related to conjunctions and logical connections between ideas
345,0.11346,7935: mentions of key political figures and their statements or actions,13442: terms related to local contexts and connections
346,0.1134,6604: terms related to legal and efficiency concepts,5155:  sequences that resemble structured data or code syntax
347,0.11334,14481: terms related to medical conditions affecting the lungs and their associated treatments,11240: the presence of dialog-related components and confirmations
348,0.1133,8055: possessive pronouns and references to ownership or relationships,10203:  closing braces and parentheses in mathematical or programming contexts
349,0.1132,6386: terms related to audio processing and effects,5744: words related to warranties and legal disclaimers
350,0.11316,7935: mentions of key political figures and their statements or actions,7010:  specific numerical values and variables in a structured data format or code
351,0.113,9529: dates or temporal references in historical contexts,2538: phrases related to collaboration and joint participation in activities or events
352,0.113,14777:  technical terms related to medical and environmental processes,13337: expressions or phrases indicating uncertainty or potential missed opportunities
353,0.1128,"11930:  identifiers and method calls, particularly related to programming environments and APIs",5744: words related to warranties and legal disclaimers
354,0.11273,10434: mathematical expressions and code structure in formatted documents,11826: references to physical locations or structures in relation to an environment
355,0.11255,5727: instances of action or communication related to interactions and relationships,1602: references to legal and procedural concepts related to court cases and evidence
356,0.11255,4040: elements pertaining to standards and organization in a structured context,16261:  high confidence measures or strong evidence in statistical data
357,0.1125,12901:  concepts related to task delegation and employee independence in a work environment,10937: network communication operations and protocols
358,0.11237,13774:  questions related to decision-making and guidance for individuals,5744: words related to warranties and legal disclaimers
359,0.1123,7935: mentions of key political figures and their statements or actions,10930: references to social justice issues and discrimination
360,0.11224,12329:  sequences of whitespace characters,1722:  phrases indicating physical locations or situations
361,0.1122,11878: the presence of specific terms associated with spiritual or religious practices,1658: sequences of syntactic structures and punctuation in code
362,0.112,8793: themes related to romantic relationships and affairs,16258: verbs and actions related to communication and interaction
363,0.11194,5910: terms related to political entities and their interactions,4334: legal terms and phrases related to contracts and warranties
364,0.1117,"5469: references to demographics, particularly focusing on groups of people and their characteristics",1658: sequences of syntactic structures and punctuation in code
365,0.11163,"9407: specific programming constructs and elements, particularly related to data processing and system definitions",11240: the presence of dialog-related components and confirmations
366,0.11163,12421: phrases involving feelings or expressions of personal perspective,236: links to social media and engagement with the audience
367,0.1114,5324: references to array or list structures in code,5155:  sequences that resemble structured data or code syntax
368,0.1114,3128: references to user interface elements and components in software development,12988: technical terms related to structural engineering and materials
369,0.1113,7087: phrases related to personal needs and requirements,11240: the presence of dialog-related components and confirmations
370,0.11127,11087: specific structural elements or commands in programming and mathematical contexts,16258: verbs and actions related to communication and interaction
371,0.11127,1417: references to specific gene sequences and their corresponding classifications or codes,5556: legal terms and references related to court cases and plaintiffs
372,0.11115,13805: conditional phrases or questions,8434: references to hotels and accommodations
373,0.11115,3128: references to user interface elements and components in software development,4907: phrases and terms related to legal and bureaucratic processes
374,0.11115,3425: events involving medical emergencies or significant physical distress,1658: sequences of syntactic structures and punctuation in code
375,0.1111,59: code comments and documentation structures within programming code,1306: code snippets related to file operations and handling
376,0.111,7935: mentions of key political figures and their statements or actions,"8143: references to institutions, events, and administrative processes, particularly in a bureaucratic context"
377,0.11084,3598: terms associated with technical specifications and measurements,10553: references to military threats and potential risks involving individuals
378,0.1108,10291:  legal terms or phrases,16258: verbs and actions related to communication and interaction
379,0.1108,11400: expressions related to memory and lasting impact,6675: code and formatting elements within a document
380,0.1107,16048:  code-related functions and methods for app development,"1297:  C++ programming constructs, specifically related to namespaces and type definitions"
381,0.11066,4302: symbols or formatting characters related to mathematical or algorithmic expressions,8865: questions asking for definitions or explanations
382,0.11066,"13511:  references to data structures and algorithms, specifically those related to sorting and median calculations",5812: references to programming languages and relevant code elements
383,0.11066,516:  elements related to database operations and structures,9834: mentions of software versions or updates
384,0.1106,"14277: special characters or symbols, particularly dashes or hyphens","15015: <span command="""">JavaScript event handling and functions related to user interactions in web development.</span>"
385,0.11053,8820: emotions or states related to dissatisfaction and frustration,"12852: the presence of the word ""both"" indicating comparisons or inclusiveness"
386,0.1105,"4374: elements of humor, particularly dark and inappropriate humor",1602: references to legal and procedural concepts related to court cases and evidence
387,0.1105,7935: mentions of key political figures and their statements or actions,665: references to legal arguments and court proceedings
388,0.1105,15400:  terms related to healthcare and medical procedures,6675: code and formatting elements within a document
389,0.11035,5554: names of individuals mentioned in the document,"9289: numeric values and structured formats, particularly those that appear in data representations and web links"
390,0.11035,"7836: symbols and special characters, particularly those used in programming or formatting",5155:  sequences that resemble structured data or code syntax
391,0.11017,9534: phrases that indicate requirements or conditions for options or settings,9800: specific licensing or regulatory terms related to software or products
392,0.11017,4459:  data types and structures in programming or scripting contexts,12682: comparative phrases discussing advantages and disadvantages between different entities or options
393,0.1101,"5817: features related to downloading and using software applications, particularly VPNs and file managers",13755:  statements and arguments related to legal proceedings and judicial responses
394,0.11005,13430: mathematical constructs and expressions,10788:  technical terms and parameters related to performance metrics
395,0.10986,6965: sections of text with no significant activations or content,5744: words related to warranties and legal disclaimers
396,0.10986,"5817: features related to downloading and using software applications, particularly VPNs and file managers",11994:  dates and numerical references in text
397,0.10986,"5258:  symbols and punctuation marks, particularly related to formatting or code structures",13680: references to a specific numerical value or mathematical concept
398,0.1096,"3530: elements related to experiments and studies, particularly in scientific contexts","14770:  occurrences of the word ""Times."""
399,0.10956,8476: references to convenience and ease of access,4287: terms associated with relaxation and comfort
400,0.10956,10278: comparative adjectives and phrases that indicate an increase or enhancement in quality or quantity,8956: references to judgment or decision-making processes
401,0.10956,13538: terms related to gastrointestinal and digestive health issues,15844: specific mathematical symbols and operators used in expressions
402,0.1095,10222: terms associated with empirical research and experimental conditions,5869: programmatic conditional statements and their evaluations
403,0.1095,"13449: patterns of attribute declarations in code, particularly with a focus on identifiers and their properties",1522: terms related to population dynamics and genetic variation
404,0.1095,2470: function definitions and their structure in programming code,"12852: the presence of the word ""both"" indicating comparisons or inclusiveness"
405,0.10925,3815: technical terms and metrics related to processes and measurements,297: instances of factual statements or claims
406,0.1092,"15560:  multiple segments of structured data, likely in a programming context",1906: commands and processes related to executing scripts or programs in a programming context
407,0.10913,11079: elements related to biochemical processes and their attributes,"12852: the presence of the word ""both"" indicating comparisons or inclusiveness"
408,0.1091,7935: mentions of key political figures and their statements or actions,569: emotional expressions and significant moments of vulnerability
409,0.109,15423: brands and models of electronic devices and vehicles,10854: sections and subsections in structured documents
410,0.109,16378: ,"11005: syntax patterns related to data structures, specifically arrays and object literals in programming languages"
411,0.10895,11038: phrases indicating uncertainty or questioning,5155:  sequences that resemble structured data or code syntax
412,0.10895,7970: references to rankings or recognition of organizations and their achievements,5155:  sequences that resemble structured data or code syntax
413,0.10895,3413: specific ZIP codes and addresses,11044: phrases related to criminal activity and societal issues
414,0.10864,5259:  instances of criticism and negative evaluations of actions or policies,7654: future predictions or intentions regarding publishing content
415,0.10864,"15611: content related to allegations, evidence, and claims of wrongdoing or misconduct",4287: terms associated with relaxation and comfort
416,0.1086,2940: mentions of personal relationships and interactions,12682: comparative phrases discussing advantages and disadvantages between different entities or options
417,0.1084,905: terms related to differences in medical conditions and population studies,4838:  key attributes relevant to structured data and location references in programming contexts
418,0.1084,14259: phrases indicating a need for action or urgency,14675: references to specific geographical locations and institutions
419,0.1083,13755:  statements and arguments related to legal proceedings and judicial responses,4453: HTML tags and related structural elements in the document
420,0.1082,10434: mathematical expressions and code structure in formatted documents,5155:  sequences that resemble structured data or code syntax
421,0.1081,"5258:  symbols and punctuation marks, particularly related to formatting or code structures",16048:  code-related functions and methods for app development
422,0.10803,2711: sections of code and string literals,5155:  sequences that resemble structured data or code syntax
423,0.10803,1587: descriptor adjectives that convey a sense of intensity or magnitude,5155:  sequences that resemble structured data or code syntax
424,0.108,12662: references to South Africans and their cultural contexts,12654: legal terms and phrases related to citizenship and nationality laws
425,0.1077,13305:  phrases related to investment and financial consultancy,5812: references to programming languages and relevant code elements
426,0.1077,12564: references to various ideological perspectives and comparisons within societal contexts,"8143: references to institutions, events, and administrative processes, particularly in a bureaucratic context"
427,0.1076,7468:  numerical data within the text,3512:  mathematical symbols and notation used in explanations or analyses
428,0.1076,10937: network communication operations and protocols,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
429,0.1076,"13024: multiple data structures and formatting elements in code, particularly related to PHP and HTML",11044: phrases related to criminal activity and societal issues
430,0.10754,10936: details related to conventions and events in alternative medicine,1658: sequences of syntactic structures and punctuation in code
431,0.10754,5912: elements related to archaeological findings and ancient artifacts,14870: concepts related to medical research and treatment
432,0.1075,7221: legal terminology and references,4838:  key attributes relevant to structured data and location references in programming contexts
433,0.1074,"5817: features related to downloading and using software applications, particularly VPNs and file managers",11117:  content related to updates or corrections of previously stated information
434,0.1074,"3030: proper nouns, particularly names of people and entities",12988: technical terms related to structural engineering and materials
435,0.10736,1942:  rankings and positions of institutions or programs,8931:  restaurant reviews that mention food quality and dining experiences
436,0.10736,3865: terms related to firearms and gun ownership,"15015: <span command="""">JavaScript event handling and functions related to user interactions in web development.</span>"
437,0.10736,5484:  references to notable achievements or events related to advancements and recognitions,9663: emotionally charged phrases relating to crowds and audience reactions
438,0.1073,4470: technical terms and phrases related to processes in refrigeration and fluid dynamics,10919: terminology related to measurements and experimental procedures in scientific contexts
439,0.1073,8676: references to religious themes or symbols,13337: expressions or phrases indicating uncertainty or potential missed opportunities
440,0.10724,10388: references or citations related to scientific theories or frameworks,16340: elements related to user preferences or session management
441,0.10724,7131:  discourse surrounding mentorship and guidance,3598: terms associated with technical specifications and measurements
442,0.10724,10187: references to specific subjects or topics in the text,16258: verbs and actions related to communication and interaction
443,0.10724,5554: names of individuals mentioned in the document,236: links to social media and engagement with the audience
444,0.1071,11315: terms related to metabolic processes and their impact on immune cells in the context of infection,1602: references to legal and procedural concepts related to court cases and evidence
445,0.1069,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts,2843: code structure and definitions commonly used in programming
446,0.1068,5216: programming-related comments or documentation lines,14414:  statistical and mathematical language related to data analysis and representation
447,0.10675,13805: conditional phrases or questions,5869: programmatic conditional statements and their evaluations
448,0.1067,15768: mathematical expressions and properties related to sequences and distributions,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
449,0.1065,"5817: features related to downloading and using software applications, particularly VPNs and file managers",5179: phrases emphasizing effort and the pursuit of accuracy and improvement
450,0.10645,2565: references to rural locations and related entities,13805: conditional phrases or questions
451,0.10645,3359:  structured data and API model definitions,6163:  LaTeX formatting commands and structure in a document
452,0.1064,"14302: references to educational institutions, specifically universities and their admissions processes",5812: references to programming languages and relevant code elements
453,0.1064,4166: numbers and relationships between keywords,7974:  elements related to mathematical utilities and functions
454,0.1064,16048:  code-related functions and methods for app development,6005: phrases related to societal criticisms and discussions about historical injustices
455,0.1064,1899: terms related to governmental and ministerial positions,5155:  sequences that resemble structured data or code syntax
456,0.1064,2935:  phrases related to inquiries and advice on help or solutions,5155:  sequences that resemble structured data or code syntax
457,0.1063,7468:  numerical data within the text,11377: evidence and proof related to performance and personal achievements
458,0.1063,5484:  references to notable achievements or events related to advancements and recognitions,4834: references to authoritative content or structural elements of writing
459,0.10626,1417: references to specific gene sequences and their corresponding classifications or codes,"8155: complexities and specific characteristics in data, particularly relating to environmental samples and large datasets"
460,0.1062,"13081: instances of the conjunction ""and"" in various contexts","12852: the presence of the word ""both"" indicating comparisons or inclusiveness"
461,0.1062,14101: expressions of sympathy and loss related to deceased loved ones,9398: elements related to detailed procedural descriptions and classifications in various contexts
462,0.10614,8323:  syntactical elements and symbols related to programming functions and operations,11044: phrases related to criminal activity and societal issues
463,0.1061,"2086:  links and references, particularly URLs and file formats related to academic or technical documents",1522: terms related to population dynamics and genetic variation
464,0.106,"12303: references to ""North"" and related geographical or political entities",5812: references to programming languages and relevant code elements
465,0.106,8323:  syntactical elements and symbols related to programming functions and operations,"12408:  punctuation marks, particularly periods and exclamation points, indicating sentence endings and strong expressions"
466,0.10596,8310:  expressions related to mathematical operations and functions,5155:  sequences that resemble structured data or code syntax
467,0.10596,12437: references to significant figures and their contributions or relationships,12988: technical terms related to structural engineering and materials
468,0.1059,6077: comparative data and financial statistics,"11014: terms related to energy, physical constants, and measurements in scientific contexts"
469,0.10583,10919: terminology related to measurements and experimental procedures in scientific contexts,9789: the presence of unique and significant terms related to scientific or technical concepts
470,0.10565,930: references to the evolving nature of issues or concepts across time,12654: legal terms and phrases related to citizenship and nationality laws
471,0.1056,"4666: words associated with love, passion, and enthusiasm for various subjects or interests",12988: technical terms related to structural engineering and materials
472,0.1056,7235: call-to-action phrases that encourage clicking or downloading,14675: references to specific geographical locations and institutions
473,0.1056,684: references to scripture and biblical context,11240: the presence of dialog-related components and confirmations
474,0.1055,5167: expressions related to testing and assertions in code,4287: terms associated with relaxation and comfort
475,0.1055,"4252:  references to the evaluation, validation, or targeting of certain subjects or concepts",456:  keywords and phrases related to technical tasks and instructions
476,0.1055,"14089: references to intermediate entities, stages, or layers in various contexts",11240: the presence of dialog-related components and confirmations
477,0.1055,"3986: words or phrases related to being ""hot"" in various contexts",12988: technical terms related to structural engineering and materials
478,0.1055,16240: elements related to waste management and material processing,7427: phrases related to crafting and artistic elements in a document
479,0.1055,16048:  code-related functions and methods for app development,11240: the presence of dialog-related components and confirmations
