,QK Circuit Value,Key Feature,Query Feature
301,0.2253,8251: references related to social roles and representation,"11236:  code-related operations, particularly those involving function calls and return statements"
302,0.225,10759: technical terms and concepts related to software development and programming,5549: statistical numbers and numerical data related to measurements
303,0.2249,16281: keywords and structure related to programming logic and operations,"1791: references to quantities or articles, specifically indefinite articles and their variations in different languages"
304,0.2249,15607: legal terms and references related to courtroom procedures and rights,16281: keywords and structure related to programming logic and operations
305,0.2244,6409: conditional statements and expressions of uncertainty or potential outcomes,1560: instances of research study references and methodological language
306,0.2244,8251: references related to social roles and representation,4145: XML namespace declarations
307,0.224,10848: information related to age and life experiences,5549: statistical numbers and numerical data related to measurements
308,0.2236,1263: references to population statistics and demographics,2989: statistical significance indicators in research findings
309,0.2234,13020: punctuation marks in the context of the document,2214:  opening curly braces
310,0.2225,691: names of people and their associations,4232: medical conditions and associated statistics
311,0.2224,4232: medical conditions and associated statistics,8270: method calls and assignments related to setting values or properties in code
312,0.2222,3598: terms associated with technical specifications and measurements,3537: adjectives and descriptors related to behavior and personality traits
313,0.222,8251: references related to social roles and representation,10848: information related to age and life experiences
314,0.2219,6409: conditional statements and expressions of uncertainty or potential outcomes,"11522: discussions of political statements and actions, particularly related to election integrity and governance"
315,0.2218,16025: opinions and expressions of personal beliefs,15108:  concepts and discussions related to health care policies and decision-making processes
316,0.2216,3673: terms and phrases related to reproductive health and fertility,4271: medical terminology related to symptoms and health conditions
317,0.2214,8848:  numerical data and statistics,998: elements related to React component structures and their properties
318,0.2213,5549: statistical numbers and numerical data related to measurements,998: elements related to React component structures and their properties
319,0.2212,691: names of people and their associations,8251: references related to social roles and representation
320,0.221,8311:  numerical values and their relationships,12550:  mathematical symbols and notations related to equations and variables
321,0.2207,5757: references to administrative roles and functions related to content management systems,8571:  the presence of temporal expressions indicating current relevance or urgency
322,0.2205,4280: mathematical or scientific notation related to variables or parameters in equations,8251: references related to social roles and representation
323,0.2205,6446: financial terms and concepts related to taxes and accounting,691: names of people and their associations
324,0.2202,7173:  instances of repeated phrases or structures in a text,"16016:  programming constructs and syntax elements, specifically focusing on method definitions and return statements"
325,0.2202,"1570: references to family relationships and connections, particularly in the context of death",3897: phrases relating to groups of individuals and their characteristics
326,0.2201,12905:  terms related to computational concepts and scientific terminology,13106: references to criminal activity and legal proceedings
327,0.22,"10044: mentions of family relationships, particularly focusing on the description of a deceased person and their relatives",8848:  numerical data and statistics
328,0.22,8251: references related to social roles and representation,4280: mathematical or scientific notation related to variables or parameters in equations
329,0.2198,11425: mathematical expressions and notation,91: references to boys
330,0.2198,1480: legal terminology related to parental rights and citizenship,4232: medical conditions and associated statistics
331,0.2197,2989: statistical significance indicators in research findings,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts
332,0.2197,14576: phrases related to legal conditions and approvals for software distribution,9101: terms related to scientific measurements and wavelengths in relation to the atmosphere
333,0.2195,2989: statistical significance indicators in research findings,1263: references to population statistics and demographics
334,0.2195,9512: structural elements and relationships within code and data structures,3673: terms and phrases related to reproductive health and fertility
335,0.2192,15108:  concepts and discussions related to health care policies and decision-making processes,5549: statistical numbers and numerical data related to measurements
336,0.2191,16025: opinions and expressions of personal beliefs,9172: terms associated with performance metrics and parameters in systems
337,0.2191,1369: descriptive terms related to horror and extreme negative experiences,"15093: metadata, including author names and creation dates in a document"
338,0.219,1369: descriptive terms related to horror and extreme negative experiences,2423: numeric values and concepts related to economic data
339,0.2186,"7611:  instances of ""meet"" and related forms, indicating a focus on social interactions and gatherings",14005: references to scientific research and studies
340,0.2186,3598: terms associated with technical specifications and measurements,16135: references to null or nonexistent values in programming contexts
341,0.2184,15108:  concepts and discussions related to health care policies and decision-making processes,5109: terms related to stem cell research and differentiation processes
342,0.2183,14300:  phrases related to legal and bureaucratic processes,573: references to personal experiences and perceptions
343,0.2179,4232: medical conditions and associated statistics,3261: questions related to personal experiences and advice
344,0.2179,14230: terms related to restoration and recovery,14834: visual elements in the document
345,0.2177,2801: conjunctions and punctuation in lengthy complex sentences,16281: keywords and structure related to programming logic and operations
346,0.2175,15108:  concepts and discussions related to health care policies and decision-making processes,2614: equations and mathematical formulas
347,0.2173,406: issues related to functionality and errors in programming or web development,4102:  code-related keywords
348,0.2172,5112: prominent numerical values and their relationships within the text,15108:  concepts and discussions related to health care policies and decision-making processes
349,0.2172,5112: prominent numerical values and their relationships within the text,13975: distinctive or important identifiers in a dataset
350,0.2172,8503: elements related to market dynamics and communication,8544:  occurrences of special characters or symbols used in code
351,0.2172,10848: information related to age and life experiences,8251: references related to social roles and representation
352,0.2169,"9847:  biological classification terms, specifically related to species, particularly within certain genera",8595: offers and promotions related to products and services
353,0.2169,5549: statistical numbers and numerical data related to measurements,3828: data types and their associated characteristics in programming environments
354,0.2164,16019:  declarations of public methods and their return types in the code,6304: legal terminology and concepts related to discrimination and harassment cases
355,0.2163,13762: technical programming and markup language syntax,12890: phrases indicating quantities or relationships in data
356,0.2162,1701:  terms related to statistical analysis and measurement,5549: statistical numbers and numerical data related to measurements
357,0.2161,15108:  concepts and discussions related to health care policies and decision-making processes,7131:  discourse surrounding mentorship and guidance
358,0.2158,5652: special formatting elements or structures in the text,4232: medical conditions and associated statistics
359,0.2155,14108: evidence of political events and significant dates,11468: full stops or periods
360,0.2155,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers",8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts
361,0.2153,15108:  concepts and discussions related to health care policies and decision-making processes,6106: terms related to methods and properties in scientific or technical contexts
362,0.2148,"10168:  the presence of the name ""Don""",14108: evidence of political events and significant dates
363,0.2147,3673: terms and phrases related to reproductive health and fertility,13025: technical terms related to Java servlets and RESTful web services
364,0.214,3673: terms and phrases related to reproductive health and fertility,"1056: sections of text with no significant content or activation values, indicating it does not recognize any relevant patterns or themes"
365,0.214,2989: statistical significance indicators in research findings,16241: legal terminology related to court cases and appeals
366,0.2139,3598: terms associated with technical specifications and measurements,15994:  terms related to binding actions or processes
367,0.2136,16025: opinions and expressions of personal beliefs,4536:  specific programming keywords and technical terminology
368,0.2134,12890: phrases indicating quantities or relationships in data,6605:  frequencies of occurrences or items in lists and counts
369,0.2129,14523: references to seating and spots in various contexts,8251: references related to social roles and representation
370,0.2129,6409: conditional statements and expressions of uncertainty or potential outcomes,7619:  references to age and demographic details of individuals
371,0.2128,15108:  concepts and discussions related to health care policies and decision-making processes,577: terms related to software development and programming constructs
372,0.2128,16025: opinions and expressions of personal beliefs,2061:  function parameters and return values in coding documentation
373,0.2125,6409: conditional statements and expressions of uncertainty or potential outcomes,12261: phrases that express disbelief or the need for validation of information
374,0.2125,7131:  discourse surrounding mentorship and guidance,"11236:  code-related operations, particularly those involving function calls and return statements"
375,0.2123,"11236:  code-related operations, particularly those involving function calls and return statements",8251: references related to social roles and representation
376,0.2123,16025: opinions and expressions of personal beliefs,3673: terms and phrases related to reproductive health and fertility
377,0.2122,1369: descriptive terms related to horror and extreme negative experiences,12043:  programming-related keywords and structures
378,0.212,16281: keywords and structure related to programming logic and operations,691: names of people and their associations
379,0.212,2352: mentions of specific individuals and organizations involved in political or legal contexts,14620: mathematical symbols and expressions related to functions and operations
380,0.212,9394: references to health-related substances or themes,2989: statistical significance indicators in research findings
381,0.2115,8003: sentences that express opinions or reflections on societal issues,4536:  specific programming keywords and technical terminology
382,0.2113,6409: conditional statements and expressions of uncertainty or potential outcomes,9567: instances of common nouns and phrases related to food and dining contexts
383,0.2113,7179: technical specifications related to machinery and control systems,4232: medical conditions and associated statistics
384,0.2107,8087: details related to the establishment and use of tools or systems,9257: mathematical and scientific terminology related to receptor functions and signaling pathways
385,0.2107,3100: patterns related to statistics and numerical data,3598: terms associated with technical specifications and measurements
386,0.2107,8848:  numerical data and statistics,3511: references to Disney and its associated characters or franchises
387,0.2106,3598: terms associated with technical specifications and measurements,4232: medical conditions and associated statistics
388,0.2106,691: names of people and their associations,4404: XML or HTML tags and their attributes in the document
389,0.2104,15421: function definitions and event handlers in code,"9818:  occurrences of the term ""Exception"" and related error handling keywords"
390,0.2103,16025: opinions and expressions of personal beliefs,"11236:  code-related operations, particularly those involving function calls and return statements"
391,0.2097,1727: terms related to genetic markers or sequences,8848:  numerical data and statistics
392,0.2096,11425: mathematical expressions and notation,14730: references to time durations and measurements
393,0.2096,3598: terms associated with technical specifications and measurements,6013: scientific terms related to genetic mutations and mathematical concepts
394,0.2095,1369: descriptive terms related to horror and extreme negative experiences,16025: opinions and expressions of personal beliefs
395,0.2092,4280: mathematical or scientific notation related to variables or parameters in equations,406: issues related to functionality and errors in programming or web development
396,0.2092,8251: references related to social roles and representation,16281: keywords and structure related to programming logic and operations
397,0.209,5640: content related to government or political issues,4232: medical conditions and associated statistics
398,0.2087,691: names of people and their associations,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators"
399,0.2087,406: issues related to functionality and errors in programming or web development,7833: terms related to environmentally friendly concepts and components
400,0.2087,8648: punctuation marks and parentheses,573: references to personal experiences and perceptions
401,0.208,1480: legal terminology related to parental rights and citizenship,2214:  opening curly braces
402,0.2079,6409: conditional statements and expressions of uncertainty or potential outcomes,87:  programmatic constructs and conditions related to feedback mechanisms
403,0.2078,"7422: references to the introduction and addition of new elements or features, particularly in a technical or formal context",3598: terms associated with technical specifications and measurements
404,0.2078,"4594: terms related to technology and infrastructure, particularly focusing on hardware, reliability, security, and associated costs",12890: phrases indicating quantities or relationships in data
405,0.2076,12890: phrases indicating quantities or relationships in data,1235: technical terms and scientific concepts related to biotechnology and coding
406,0.2076,3673: terms and phrases related to reproductive health and fertility,12296:  mathematical expressions and terms related to algorithms
407,0.2073,8699:  references to statistical data or results in a scientific context,8848:  numerical data and statistics
408,0.2072,4232: medical conditions and associated statistics,"10168:  the presence of the name ""Don"""
409,0.2069,4428: references to specific family names and genealogy-related terms,5109: terms related to stem cell research and differentiation processes
410,0.2069,16025: opinions and expressions of personal beliefs,1739: terms and phrases relating to various forms of diversity and issues within societal structures
411,0.2068,9771: URLs or web domain references,"3233:  occurrences of the verb ""do"" in various contexts"
412,0.2065,9751: terms related to roofing materials and structures,8003: sentences that express opinions or reflections on societal issues
413,0.2064,9172: terms associated with performance metrics and parameters in systems,12905:  terms related to computational concepts and scientific terminology
414,0.2062,14377: phrases related to removal or elimination,8003: sentences that express opinions or reflections on societal issues
415,0.2062,15649: expressions of gratitude and appreciation,2989: statistical significance indicators in research findings
416,0.206,4428: references to specific family names and genealogy-related terms,9431: sentences related to economic conditions or financial terms
417,0.206,8848:  numerical data and statistics,4526: keywords and terms related to Android app development and user interface components
418,0.2059,"9818:  occurrences of the term ""Exception"" and related error handling keywords",7131:  discourse surrounding mentorship and guidance
419,0.2059,2352: mentions of specific individuals and organizations involved in political or legal contexts,10937: network communication operations and protocols
420,0.2059,8251: references related to social roles and representation,789: UI components and layout elements in programming code
421,0.2056,6409: conditional statements and expressions of uncertainty or potential outcomes,2291: technical or mathematical symbols and terms
422,0.2054,205: scientific terms and entities related to research studies,8848:  numerical data and statistics
423,0.2054,4232: medical conditions and associated statistics,691: names of people and their associations
424,0.2053,406: issues related to functionality and errors in programming or web development,87:  programmatic constructs and conditions related to feedback mechanisms
425,0.2053,13020: punctuation marks in the context of the document,1565:  technical terminology related to data analysis and features
426,0.2053,5109: terms related to stem cell research and differentiation processes,4526: keywords and terms related to Android app development and user interface components
427,0.2052,8361: references to singular entities or individual components in various contexts,6304: legal terminology and concepts related to discrimination and harassment cases
428,0.2051,8848:  numerical data and statistics,10937: network communication operations and protocols
429,0.2045,2291: technical or mathematical symbols and terms,6409: conditional statements and expressions of uncertainty or potential outcomes
430,0.2045,7131:  discourse surrounding mentorship and guidance,10848: information related to age and life experiences
431,0.2043,3160:  programming syntax and coding structures,2989: statistical significance indicators in research findings
432,0.2042,15108:  concepts and discussions related to health care policies and decision-making processes,"4618: references to time, specifically the concept of ""year"" and its variants"
433,0.2042,2423: numeric values and concepts related to economic data,2675: statements about the presence or existence of various options or benefits
434,0.2041,"12186: references to specific scientific concepts and their associated terminologies, especially in the context of biological or computational research",6409: conditional statements and expressions of uncertainty or potential outcomes
435,0.2039,14348: escape characters and line breaks in code-related contexts,14834: visual elements in the document
436,0.2037,4526: keywords and terms related to Android app development and user interface components,5109: terms related to stem cell research and differentiation processes
437,0.2036,14318:  terminology related to surgical procedures and outcomes,2675: statements about the presence or existence of various options or benefits
438,0.2034,14732: technical terms and specific components of systems and structures,9257: mathematical and scientific terminology related to receptor functions and signaling pathways
439,0.2031,1369: descriptive terms related to horror and extreme negative experiences,4145: XML namespace declarations
440,0.2031,3673: terms and phrases related to reproductive health and fertility,12056: words and classes related to programming constructs and types in a large codebase
441,0.203,16025: opinions and expressions of personal beliefs,10934: terms related to consistency and reliability
442,0.2026,4271: medical terminology related to symptoms and health conditions,8251: references related to social roles and representation
443,0.2026,2989: statistical significance indicators in research findings,5425: terms related to meeting standards or requirements
444,0.2023,"1079: specific technical terms or jargon, particularly in scientific or engineering contexts",3673: terms and phrases related to reproductive health and fertility
445,0.2021,3598: terms associated with technical specifications and measurements,9127: words or phrases that describe strength or capability
446,0.2021,406: issues related to functionality and errors in programming or web development,12142: file paths within a Windows operating system context
447,0.2018,"15454: content related to governance, policy, and ethical considerations in research and technology",8848:  numerical data and statistics
448,0.2017,3194: information related to news and academic programs,"7611:  instances of ""meet"" and related forms, indicating a focus on social interactions and gatherings"
449,0.2017,14209: the beginning of new sections or paragraphs in a document,14318:  terminology related to surgical procedures and outcomes
450,0.2013,12028: terms related to energy efficiency and the operation of air conditioning systems,91: references to boys
451,0.2012,8196: references to scientific or technical concepts and methodologies,5109: terms related to stem cell research and differentiation processes
452,0.2012,2871: references to the quantity or degree of something,3897: phrases relating to groups of individuals and their characteristics
453,0.2007,7008: punctuation marks and commas in the text,8003: sentences that express opinions or reflections on societal issues
454,0.2006,12056: words and classes related to programming constructs and types in a large codebase,4232: medical conditions and associated statistics
455,0.2004,4232: medical conditions and associated statistics,15426: specific numerical values and references within the text
456,0.2004,1700: references to URLs or web links,10234: references to items or objects in a structured format
457,0.2003,10729: conjunctions and transitional phrases that indicate contrasts or relationships between ideas,1496: references to episode numbers in various contexts
458,0.1998,4040: elements pertaining to standards and organization in a structured context,5549: statistical numbers and numerical data related to measurements
459,0.1997,2843: code structure and definitions commonly used in programming,3598: terms associated with technical specifications and measurements
460,0.1997,2437:  phrases that express emotional or subjective experiences,8848:  numerical data and statistics
461,0.1993,7131:  discourse surrounding mentorship and guidance,14523: references to seating and spots in various contexts
462,0.1992,6764: specific programming constructs and function definitions in code,8003: sentences that express opinions or reflections on societal issues
463,0.1992,5549: statistical numbers and numerical data related to measurements,14730: references to time durations and measurements
464,0.1992,4230: terms related to weddings and marriage ceremonies,10622: references to legislative acts and legal terminology
465,0.1991,14348: escape characters and line breaks in code-related contexts,3897: phrases relating to groups of individuals and their characteristics
466,0.199,12094: scientific and technical terms related to experimental results and methodologies,1205:  references to policy and decision-making
467,0.1989,2675: statements about the presence or existence of various options or benefits,1369: descriptive terms related to horror and extreme negative experiences
468,0.1986,406: issues related to functionality and errors in programming or web development,"176: code-related structures or identifiers, particularly the definition of the main function in a programming script"
469,0.1986,4232: medical conditions and associated statistics,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators"
470,0.1985,4232: medical conditions and associated statistics,9704: references to legal terminology and concepts related to rules and regulations
471,0.1985,16025: opinions and expressions of personal beliefs,6323: JavaScript DOM manipulation commands and methods
472,0.1985,4232: medical conditions and associated statistics,4280: mathematical or scientific notation related to variables or parameters in equations
473,0.1984,406: issues related to functionality and errors in programming or web development,4280: mathematical or scientific notation related to variables or parameters in equations
474,0.1982,"10168:  the presence of the name ""Don""",7833: terms related to environmentally friendly concepts and components
475,0.1981,346:  references to reports and data sources,3673: terms and phrases related to reproductive health and fertility
476,0.1979,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators",6446: financial terms and concepts related to taxes and accounting
477,0.1978,212: elements related to research proposals and scientific inquiry,1763: technical scientific terminology and units of measurement
478,0.1975,1739: terms and phrases relating to various forms of diversity and issues within societal structures,16025: opinions and expressions of personal beliefs
479,0.1975,14318:  terminology related to surgical procedures and outcomes,3673: terms and phrases related to reproductive health and fertility
480,0.1973,8003: sentences that express opinions or reflections on societal issues,1560: instances of research study references and methodological language
481,0.1971,15629: phrases related to outcomes and their implications,"1846: the preposition ""on"" in various contexts"
482,0.1971,"9818:  occurrences of the term ""Exception"" and related error handling keywords",7833: terms related to environmentally friendly concepts and components
483,0.1969,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators",789: UI components and layout elements in programming code
